ID_LOC	SAMPLING_DATE	SAMPLING_TIME	SITE	SITE_PLOT	SPECIES	TREE	TREE_LEAF	TREE_LEAF_AGE	LEAFTRAIT_LAB	CHL_PROSPECT	CAR_PROSPECT	ANT_PROSPECT	EWT_PROSPECT	EWT_LAB	LMA_PROSPECT	LMA_LAB	PROT_PROSPECT	CBC_PROSPECT
PSL_7_QP_D5	20210929	13:35:00	PSL	7	QP	D5	L3	NA	TETIS	44	8.9	3.229517872	0.0092	0.010885412	0.0105	0.0123	0.00175	0.0061
PSL_7_QP_D5	20210929	13:35:00	PSL	7	QP	D5	L4	NA	TETIS	38.9	8.7	3.434797416	0.0078	0.010504226	0.0106	0.0129	0.00144	0.00728
PSL_8_QP_D6	20210929	13:35:00	PSL	8	QP	D6	L1	NA	TETIS	54.6	10.4	3.602824471	0.0094	0.010398123	0.0112	0.0114	0.00088	0.00901
PSL_8_QP_D6	20210929	13:35:00	PSL	8	QP	D6	L2	NA	TETIS	50.3	10.7	3.049897234	0.0082	0.008665102	0.0099	0.0095	0.001	0.00815
PSL_8_QP_D6	20210929	13:35:00	PSL	8	QP	D6	L3	NA	TETIS	54.9	11.6	3.28155533	0.0109	0.009077726	0.0147	0.0111	0	0.01476
PSL_8_QP_D6	20210929	13:35:00	PSL	8	QP	D6	L4	NA	TETIS	42.4	10.3	3.204027213	0.0067	0.007679858	0.008	0.0086	0.00077	0.00665
PSL_8_QP_D7	20210929	13:35:00	PSL	8	QP	D7	L1	NA	TETIS	77.3	12.2	2.374718159	0.0095	0.010004025	0.0111	0.012	0	0.0085
PSL_8_QP_D7	20210929	13:35:00	PSL	8	QP	D7	L2	NA	TETIS	54.7	9.7	3.180372424	0.0081	0.009372458	0.0109	0.0112	0.00091	0.00943
PSL_8_QP_D7	20210929	13:35:00	PSL	8	QP	D7	L3	NA	TETIS	74.5	11	2.323332442	0.0087	0.010115181	0.0115	0.012	0.00094	0.00816
PSL_8_QP_D7	20210929	13:35:00	PSL	8	QP	D7	L4	NA	TETIS	50.4	11.3	3.421511014	0.0083	0.009470702	0.0124	0.012	0.00015	0.00999
PSL_8_QP_D8	20210929	13:35:00	PSL	8	QP	D8	L1	NA	TETIS	23.5	8.6	2.336950179	0.0079	0.008740891	0.0115	0.0122	0	0.01179
PSL_8_QP_D8	20210929	13:35:00	PSL	8	QP	D8	L2	NA	TETIS	41.2	9.8	3.275161578	0.0097	0.009814555	0.0142	0.0135	0	0.01309
PSL_8_QP_D8	20210929	13:35:00	PSL	8	QP	D8	L3	NA	TETIS	30.1	8.9	2.632818289	0.0081	0.008173883	0.011	0.0114	0.00051	0.00918
PSL_8_QP_D8	20210929	13:35:00	PSL	8	QP	D8	L4	NA	TETIS	39.6	9.5	3.216788215	0.0089	0.009077726	0.0142	0.0124	0	0.01325
PSL_11_QI_D13	20210929	11:50:00	PSL	11	QI	D13	L1	Y	TETIS	73.1	15.4	4.234849711	0.0143	0.013046776	0.0211	0.0178	0.00406	0.01628
PSL_11_QI_D13	20210929	11:50:00	PSL	11	QI	D13	L2	O	TETIS	73.5	14.1	5.083994393	0.0121	0.010875588	0.0211	0.017	0	0.0203
PSL_11_QI_D13	20210929	11:50:00	PSL	11	QI	D13	L3	Y	TETIS	53.4	9.8	3.890774335	0.0108	0.013015338	0.0222	0.0175	0.00192	0.01947
PSL_11_QI_D13	20210929	11:50:00	PSL	11	QI	D13	L4	O	TETIS	66.8	15.6	8.964838775	0.0135	0.012075566	0.0201	0.017	0	0.02082
PSL_11_QP_D3	20210929	11:50:00	PSL	11	QP	D3	L1	NA	TETIS	35.9	9.6	3.246008456	0.0089	0.010761906	0.012	0.0135	0.00086	0.00963
PSL_11_QP_D3	20210929	11:50:00	PSL	11	QP	D3	L2	NA	TETIS	41	10	3.369405121	0.0104	0.011907148	0.0166	0.0151	0.00032	0.01634
PSL_11_QP_D3	20210929	11:50:00	PSL	11	QP	D3	L3	NA	TETIS	41.3	10.4	3.407297253	0.0092	0.011474875	0.0132	0.0143	0.00176	0.00942
PSL_11_QP_D3	20210929	11:50:00	PSL	11	QP	D3	L4	NA	TETIS	42.5	9.8	3.446069496	0.0084	0.010389281	0.0111	0.0125	0.00126	0.00771
PSL_11_QP_D2	20210929	11:50:00	PSL	11	QP	D2	L1	NA	TETIS	48.6	11.3	2.72116738	0.0094	0.011406104	0.0126	0.0131	0	0.01258
PSL_11_QP_D2	20210929	11:50:00	PSL	11	QP	D2	L2	NA	TETIS	44.2	10.7	2.689788803	0.0091	0.011160495	0.0119	0.0128	0.0021	0.00869
PSL_11_QP_D2	20210929	11:50:00	PSL	11	QP	D2	L3	NA	TETIS	45.1	10.8	3.017680812	0.0087	0.010822536	0.0114	0.0133	0	0.00959
PSL_11_QP_D10	20210929	11:50:00	PSL	11	QP	D10	L1	NA	TETIS	60.2	11.9	3.191672755	0.0108	0.011529891	0.013	0.0128	0	0.00916
PSL_11_QP_D10	20210929	11:50:00	PSL	11	QP	D10	L2	NA	TETIS	51.6	12.5	3.013527528	0.0083	0.009195619	0.0094	0.011	0.00046	0.00709
PSL_11_QP_D10	20210929	11:50:00	PSL	11	QP	D10	L3	NA	TETIS	58.3	12.4	3.048714508	0.0098	0.010846115	0.0124	0.0129	0.00026	0.01034
PSL_11_QP_D10	20210929	11:50:00	PSL	11	QP	D10	L4	NA	TETIS	55.8	12.1	3.113114947	0.0101	0.011317685	0.0143	0.0137	0.00046	0.01247
PSL_11_QP_D6	20210929	11:50:00	PSL	11	QP	D6	L1	NA	TETIS	61.4	11.6	3.349284481	0.0096	0.011353053	0.011	0.0123	0.00257	0.00997
PSL_11_QP_D6	20210929	11:50:00	PSL	11	QP	D6	L2	NA	TETIS	54.8	11.7	3.358494983	0.009	0.010728222	0.0105	0.0113	0.0014	0.00844
PSL_11_QP_D6	20210929	11:50:00	PSL	11	QP	D6	L3	NA	TETIS	54.8	11.6	3.473833327	0.0081	0.009681926	0.0087	0.0104	0.00009	0.00679
PSL_11_QP_D6	20210929	11:50:00	PSL	11	QP	D6	L4	NA	TETIS	52.5	11.6	3.391399326	0.0085	0.009852449	0.0087	0.0103	0.00104	0.00606
PUE_CP1_QI_0290	20211028	NA	PUE	CP1	QI	290	L1	O	TETIS	60.1	13.7	4.979576917	0.0158	0.014206052	0.0222	0.0207	0.00123	0.02067
PUE_CP1_QI_0290	20211028	NA	PUE	CP1	QI	290	L2	O	TETIS	91.3	16.9	4.696416674	0.018	0.015384978	0.0269	0.0236	0	0.02821
PUE_CP1_QI_0290	20211028	NA	PUE	CP1	QI	290	L3	Y	TETIS	79.4	12.3	3.015842574	0.0137	0.016976527	0.0302	0.0247	0.00089	0.01839
PUE_CP1_QI_0452	20211028	NA	PUE	CP1	QI	452	L1	Y	TETIS	55.4	11.7	3.761819549	0.0135	0.015296558	0.0235	0.0199	0.00034	0.01865
PUE_CP1_QI_0452	20211028	NA	PUE	CP1	QI	452	L2	Y	TETIS	59.8	12.2	2.772403352	0.0154	0.013734482	0.0225	0.0186	0	0.01862
PUE_CP1_QI_0452	20211028	NA	PUE	CP1	QI	452	L3	O	TETIS	87.1	16.7	1.351613461	0.0144	0.012688186	0.0195	0.0171	0.0016	0.01988
PUE_CP1_QI_0452	20211028	NA	PUE	CP1	QI	452	L4	O	TETIS	74	15.5	4.797941703	0.0132	0.011803992	0.0178	0.0173	0	0.01985
PUE_CP1_QI_0618	20211028	NA	PUE	CP1	QI	618	L1	Y	TETIS	61.3	13.1	5.007831871	0.0166	0.015208139	0.0231	0.0203	0	0.02308
PUE_CP1_QI_0618	20211028	NA	PUE	CP1	QI	618	L2	Y	TETIS	61.6	13.9	4.249738513	0.0146	0.014217842	0.0208	0.0195	0.00479	0.01975
PUE_CP1_QI_0618	20211028	NA	PUE	CP1	QI	618	L3	O	TETIS	54.6	11.8	2.952798091	0.0126	0.012555557	0.0202	0.0176	0	0.01418
PUE_CP1_QI_0618	20211028	NA	PUE	CP1	QI	618	L4	O	TETIS	44.5	11.3	3.258148095	0.0137	0.013086073	0.0233	0.0202	0.0023	0.01888
PUE_CP1_QI_0076	20211028	NA	PUE	CP1	QI	76	L1	O	TETIS	90.1	16	2.439824372	0.0137	0.015517607	0.0209	0.0218	0.00117	0.01845
PUE_CP1_QI_0076	20211028	NA	PUE	CP1	QI	76	L2	O	TETIS	93.5	16.4	1.88229713	0.0145	0.015429188	0.0216	0.0213	0	0.01689
PUE_CP1_QI_0076	20211028	NA	PUE	CP1	QI	76	L3	Y	TETIS	80.8	13.3	3.184939081	0.0164	0.017772302	0.0247	0.0247	0	0.0191
PUE_CP1_QI_0076	20211028	NA	PUE	CP1	QI	76	L4	Y	TETIS	82.2	14.8	3.621267258	0.0141	0.014046055	0.0204	0.0199	0	0.02116
PUE_CP2_QI_1113	20211028	NA	PUE	CP2	QI	1113	L1	O	TETIS	84.6	16.4	3.671174116	0.0133	0.011759782	0.0194	0.0184	0.0025	0.01732
PUE_CP2_QI_1113	20211028	NA	PUE	CP2	QI	1113	L2	O	TETIS	70.5	15.8	5.332756421	0.0158	0.012909234	0.0212	0.0194	0	0.02263
PUE_CP2_QI_1113	20211028	NA	PUE	CP2	QI	1113	L3	Y	TETIS	96.4	15.7	6.298229171	0.017	0.015511291	0.0259	0.0234	0	0.0227
PUE_CP2_QI_1113	20211028	NA	PUE	CP2	QI	1113	L4	Y	TETIS	83.7	15.1	6.407653534	0.0174	0.015107088	0.0249	0.0217	0	0.02263
PUE_CP2_QI_1151	20211028	NA	PUE	CP2	QI	1151	L1	O	TETIS	65.9	17	5.785191663	0.0164	0.015066668	0.0238	0.0218	0	0.02348
PUE_CP2_QI_1151	20211028	NA	PUE	CP2	QI	1151	L2	O	TETIS	68.9	15.8	6.736441858	0.0158	0.014412364	0.0224	0.0204	0.00347	0.01713
PUE_CP2_QI_1151	20211028	NA	PUE	CP2	QI	1151	L3	Y	TETIS	71.3	14.4	5.344243089	0.0187	0.016673375	0.0241	0.0219	0	0.02193
PUE_CP2_QI_1151	20211028	NA	PUE	CP2	QI	1151	L4	Y	TETIS	46.1	15.3	4.668247132	0.0159	0.015384978	0.0199	0.0202	0	0.01005
PUE_CP2_QI_1411	20211028	NA	PUE	CP2	QI	1411	L1	O	TETIS	66.2	12.5	1.428250039	0.0106	0.011229265	0.0182	0.0187	0.00087	0.01528
PUE_CP2_QI_0822	20211028	NA	PUE	CP2	QI	822	L1	O	TETIS	94.4	15.6	2.766111702	0.0155	0.013439751	0.024	0.0205	0.00245	0.02077
PUE_CP2_QI_0822	20211028	NA	PUE	CP2	QI	822	L2	O	TETIS	98	17.8	6.752965524	0.0179	0.01530919	0.0253	0.0233	0	0.0225
PUE_CP2_QI_0822	20211028	NA	PUE	CP2	QI	822	L3	Y	TETIS	77.4	16.6	6.607627377	0.0187	0.01709442	0.0282	0.0233	0.00293	0.02834
PSL_10_QI_D1	20211028	NA	PSL	10	QI	D1	L1	O	TETIS	59	15.7	5.305990411	0.0166	0.013262912	0.0253	0.0216	0	0.02523
PSL_10_QI_D1	20211028	NA	PSL	10	QI	D1	L2	NA	TETIS	81.9	15.6	5.186839787	0.0183	0.014972354	0.0289	0.0236	0	0.03246
PSL_10_QI_D1	20211028	NA	PSL	10	QI	D1	L3	NA	TETIS	46.3	15.1	5.68245818	0.0158	0.013970267	0.0239	0.0223	0	0.01959
PSL_10_QI_D1	20211028	NA	PSL	10	QI	D1	L4	NA	TETIS	71.9	15.3	5.61498899	0.0169	0.013793428	0.0251	0.0208	0	0.0265
PSL_10_QI_D2	20211028	NA	PSL	10	QI	D2	L1	NA	TETIS	69.8	11.9	6.696056953	0.0167	0.018391238	0.0284	0.0253	0.00209	0.0239
PSL_10_QI_D2	20211028	NA	PSL	10	QI	D2	L2	NA	TETIS	67.2	10.8	6.41896611	0.0136	0.016410643	0.0249	0.0217	0.00225	0.01876
PSL_10_QI_D2	20211028	NA	PSL	10	QI	D2	L3	NA	TETIS	72.3	11.6	6.705230678	0.0151	0.018391238	0.0263	0.0248	0.00277	0.02365
PSL_10_QI_D2	20211028	NA	PSL	10	QI	D2	L4	NA	TETIS	74.4	11.2	6.139378065	0.0147	0.016888108	0.0249	0.0224	0.00077	0.015
PSL_10_QI_D3	20211028	NA	PSL	10	QI	D3	L1	NA	TETIS	83.8	16.3	5.858640148	0.0197	0.014854461	0.0239	0.0195	0.00113	0.02174
PSL_10_QI_D3	20211028	NA	PSL	10	QI	D3	L2	NA	TETIS	93.8	15.6	5.216822214	0.0194	0.01511972	0.0234	0.0205	0	0.01236
PSL_10_QI_D3	20211028	NA	PSL	10	QI	D3	L3	NA	TETIS	92.2	16	5.922133909	0.0184	0.014642255	0.0242	0.0194	0	0.02328
PSL_10_QI_D3	20211028	NA	PSL	10	QI	D3	L4	NA	TETIS	88.6	15.4	5.813082468	0.0178	0.013156809	0.0219	0.0179	0.00016	0.01861
PSL_10_QI_D4	20211028	NA	PSL	10	QI	D4	L1	NA	TETIS	58.4	11.6	3.082841787	0.0123	0.011494524	0.0179	0.015	0	0.01642
PSL_10_QI_D4	20211028	NA	PSL	10	QI	D4	L2	NA	TETIS	76.2	13.9	3.995011434	0.013	0.011494524	0.0199	0.0166	0	0.01464
PSL_10_QI_D4	20211028	NA	PSL	10	QI	D4	L3	NA	TETIS	96.7	15.2	2.347417524	0.0142	0.011022953	0.0232	0.018	0	0.02163
PSL_10_QI_D4	20211028	NA	PSL	10	QI	D4	L4	NA	TETIS	78.4	14.5	4.262504742	0.0113	0.01061033	0.0163	0.0159	0.00023	0.01272
PSL_10_QI_D5	20211028	NA	PSL	10	QI	D5	L1	NA	TETIS	58.7	12	3.268918985	0.0136	0.013970267	0.018	0.018	0	0.01747
PSL_10_QI_D5	20211028	NA	PSL	10	QI	D5	L2	NA	TETIS	63.9	12.8	3.137189574	0.0143	0.013203966	0.0174	0.0172	0.0007	0.01416
PSL_10_QI_D5	20211028	NA	PSL	10	QI	D5	L3	NA	TETIS	68.7	13.1	3.225847577	0.0135	0.013970267	0.0187	0.018	0	0.02052
PSL_10_QI_D5	20211028	NA	PSL	10	QI	D5	L4	NA	TETIS	66.4	11.7	2.930004682	0.0119	0.012307982	0.0158	0.0161	0.00077	0.01079
PSL_7_QP_D1	20211028	13:09:00	PSL	7	QP	D1	L1	NA	TETIS	26	10.3	2.181418353	0.007	0.00806385	0.0095	0.0101	0.00221	0.00745
PSL_7_QP_D1	20211028	13:09:00	PSL	7	QP	D1	L2	NA	TETIS	31.1	10.2	2.363175166	0.0068	0.007957747	0.0085	0.01	0.00084	0.00568
PSL_7_QP_D1	20211028	13:09:00	PSL	7	QP	D1	L3	NA	TETIS	37.5	10	2.469145187	0.006	0.007321127	0.0078	0.009	0.00132	0.00566
PSL_7_QP_D1	20211028	13:09:00	PSL	7	QP	D1	L4	NA	TETIS	28.9	10.9	2.601272688	0.0074	0.008877309	0.0096	0.0111	0.00155	0.0094
PSL_8_QP_D2	20211028	13:09:00	PSL	8	QP	D2	L1	NA	TETIS	20.2	8.7	1.5823643	0.0067	0.008090376	0.0078	0.0101	0.00199	0.00584
PSL_8_QP_D2	20211028	13:09:00	PSL	8	QP	D2	L2	NA	TETIS	27.4	9.5	2.113114237	0.0085	0.008532473	0.0104	0.0111	0.00012	0.0069
PSL_8_QP_D2	20211028	13:09:00	PSL	8	QP	D2	L3	NA	TETIS	8.8	8.8	3.055774157	0.0064	0.006940924	0.0093	0.0099	0.00037	0.00735
PSL_8_QP_D2	20211028	13:09:00	PSL	8	QP	D2	L4	NA	TETIS	25.8	9.2	1.872081348	0.0074	0.008448966	0.0089	0.011	0.00151	0.0071
PSL_8_QP_D3	20211028	13:09:00	PSL	8	QP	D3	L1	NA	TETIS	35.5	9.1	2.992450958	0.0088	0.010742959	0.0113	0.013	0.00182	0.00551
PSL_8_QP_D3	20211028	13:09:00	PSL	8	QP	D3	L2	NA	TETIS	14.7	9.2	2.502851039	0.0083	0.010256652	0.0104	0.0125	0	0.00579
PSL_8_QP_D3	20211028	13:09:00	PSL	8	QP	D3	L3	NA	TETIS	53.2	10.4	2.973094437	0.0093	0.010787168	0.0116	0.0138	0.0009	0.00613
PSL_8_QP_D3	20211028	13:09:00	PSL	8	QP	D3	L4	NA	TETIS	44.4	9.7	2.951674903	0.0077	0.008576683	0.009	0.0111	0.00052	0.00764
PSL_7_QP_D4	20211028	13:09:00	PSL	7	QP	D4	L1	NA	TETIS	33	10.2	2.844540359	0.0081	0.009770345	0.0106	0.0127	0.00044	0.00587
PSL_7_QP_D4	20211028	13:09:00	PSL	7	QP	D4	L2	NA	TETIS	25.5	10.7	2.550989186	0.0078	0.00901878	0.0102	0.0124	0.00067	0.00747
PSL_7_QP_D4	20211028	13:09:00	PSL	7	QP	D4	L3	NA	TETIS	28.9	10.3	2.911198508	0.0079	0.009588594	0.011	0.0131	0.00018	0.00928
PSL_7_QP_D4	20211028	13:09:00	PSL	7	QP	D4	L4	NA	TETIS	25.7	10.5	2.620630117	0.0081	0.009089516	0.0107	0.012	0.00099	0.00833
PSL_7_QP_D5	20211028	13:09:00	PSL	7	QP	D5	L1	NA	TETIS	30.8	9.4	2.38649207	0.0079	0.009726135	0.0098	0.0116	0.00028	0.00729
PSL_7_QP_D5	20211028	13:09:00	PSL	7	QP	D5	L2	NA	TETIS	36	9.7	2.954395606	0.0089	0.009620032	0.0122	0.012	0.00004	0.0104
PSL_7_QP_D5	20211028	13:09:00	PSL	7	QP	D5	L3	NA	TETIS	29.1	8.3	2.755961974	0.0062	0.008532473	0.009	0.0114	0	0.00762
PSL_7_QP_D5	20211028	13:09:00	PSL	7	QP	D5	L4	NA	TETIS	44.4	10.2	3.270200794	0.0083	0.009448246	0.0113	0.0113	0.00097	0.00714
PSL_8_QP_D6	20211028	13:09:00	PSL	8	QP	D6	L1	NA	TETIS	22.4	8.3	1.850356622	0.0074	0.008223005	0.0088	0.0096	0.00069	0.00657
PSL_8_QP_D6	20211028	13:09:00	PSL	8	QP	D6	L2	NA	TETIS	43.8	11.4	2.916754212	0.0085	0.008665102	0.0106	0.0116	0.00189	0.00804
PSL_8_QP_D6	20211028	13:09:00	PSL	8	QP	D6	L3	NA	TETIS	14.6	8	1.870966368	0.0071	0.008930361	0.009	0.01	0.00001	0.00858
PSL_8_QP_D6	20211028	13:09:00	PSL	8	QP	D6	L4	NA	TETIS	32.3	9.2	2.507253519	0.007	0.008488264	0.0086	0.0109	0.00031	0.00607
PSL_8_QP_D7	20211028	13:09:00	PSL	8	QP	D7	L1	NA	TETIS	39	12	3.353134371	0.0082	0.010079813	0.0113	0.0129	0.0016	0.00737
PSL_8_QP_D7	20211028	13:09:00	PSL	8	QP	D7	L2	NA	TETIS	35.9	10.3	3.385547252	0.0074	0.009460877	0.0097	0.0121	0.00058	0.00853
PSL_8_QP_D7	20211028	13:09:00	PSL	8	QP	D7	L3	NA	TETIS	51.6	10.7	2.732479442	0.0075	0.009991394	0.0103	0.0127	0.00041	0.00773
PSL_8_QP_D7	20211028	13:09:00	PSL	8	QP	D7	L4	NA	TETIS	43.3	10.7	3.115847042	0.0075	0.009726135	0.011	0.0129	0.00116	0.007
PSL_8_QP_D8	20211028	13:09:00	PSL	8	QP	D8	L1	NA	TETIS	42.5	10.8	3.654475476	0.0092	0.011185056	0.0139	0.0149	0.00125	0.01053
PSL_8_QP_D8	20211028	13:09:00	PSL	8	QP	D8	L2	NA	TETIS	32.1	10.9	3.172397927	0.0088	0.009637716	0.0127	0.013	0.0013	0.0113
PSL_8_QP_D8	20211028	13:09:00	PSL	8	QP	D8	L3	NA	TETIS	38.4	10.4	3.058890601	0.0081	0.009470702	0.0111	0.013	0.00264	0.00953
PSL_8_QP_D8	20211028	13:09:00	PSL	8	QP	D8	L4	NA	TETIS	33.9	9.6	2.964244334	0.007	0.008205322	0.0088	0.0105	0	0.00639
PSL_11_QI_D13	20211028	11:20:00	PSL	11	QI	D13	L1	Y	TETIS	60.9	13.1	3.96961543	0.0123	0.012467137	0.0173	0.0164	0	0.014
PSL_11_QI_D13	20211028	11:20:00	PSL	11	QI	D13	L2	Y	TETIS	63.8	14.4	4.210119743	0.0144	0.0133387	0.0215	0.0186	0.00131	0.01491
PSL_11_QI_D13	20211028	11:20:00	PSL	11	QI	D13	L3	O	TETIS	37.1	9.3	4.384465372	0.0105	0.010875588	0.0189	0.0172	0	0.01399
PSL_11_QI_D13	20211028	11:20:00	PSL	11	QI	D13	L4	O	TETIS	64.6	13.9	3.163846446	0.0125	0.012378718	0.0189	0.0171	0	0.01494
PSL_11_QP_D3	20211028	11:20:00	PSL	11	QP	D3	L1	NA	TETIS	26.2	9	2.643085426	0.0101	0.012095776	0.0134	0.0143	0.00255	0.01044
PSL_11_QP_D3	20211028	11:20:00	PSL	11	QP	D3	L2	NA	TETIS	29	9.6	3.105152934	0.0105	0.012131143	0.0158	0.015	0.00187	0.01233
PSL_11_QP_D3	20211028	11:20:00	PSL	11	QP	D3	L3	NA	TETIS	29.4	9	2.975987167	0.0086	0.010044445	0.0143	0.0127	0.00013	0.0141
PSL_11_QP_D3	20211028	11:20:00	PSL	11	QP	D3	L4	NA	TETIS	21.1	8.1	2.282998841	0.0091	0.011211582	0.0125	0.014	0.00008	0.01226
PSL_11_QP_D2	20211028	11:20:00	PSL	11	QP	D2	L1	NA	TETIS	35.4	11.2	2.461349235	0.0085	0.009690768	0.0099	0.012	0.00073	0.00784
PSL_11_QP_D2	20211028	11:20:00	PSL	11	QP	D2	L2	NA	TETIS	33.9	10.9	2.690479886	0.0085	0.010115181	0.0106	0.0129	0.00102	0.00936
PSL_11_QP_D2	20211028	11:20:00	PSL	11	QP	D2	L3	NA	TETIS	31.3	10.3	2.605138738	0.0079	0.009407826	0.0105	0.0121	0.00102	0.00988
PSL_11_QP_D2	20211028	11:20:00	PSL	11	QP	D2	L4	NA	TETIS	32.7	10.7	2.475260432	0.0073	0.00901878	0.0104	0.0115	0.00096	0.00961
PSL_11_QP_D10	20211028	11:20:00	PSL	11	QP	D10	L1	NA	TETIS	36.7	9.9	2.915963533	0.0094	0.011246949	0.0109	0.0126	0	0.00919
PSL_11_QP_D10	20211028	11:20:00	PSL	11	QP	D10	L2	NA	TETIS	44.8	11.6	3.354147097	0.0092	0.010716433	0.0111	0.0133	0.00149	0.00781
PSL_11_QP_D10	20211028	11:20:00	PSL	11	QP	D10	L3	NA	TETIS	44.3	10.9	3.099116916	0.0083	0.010150549	0.0105	0.0118	0.00009	0.00992
PSL_11_QP_D10	20211028	11:20:00	PSL	11	QP	D10	L4	NA	TETIS	42.4	10.9	3.299370009	0.0095	0.010398123	0.013	0.0124	0.00252	0.0096
PSL_11_QP_D6	20211028	11:20:00	PSL	11	QP	D6	L1	NA	TETIS	42	11.1	3.115445779	0.0093	0.010751801	0.0112	0.0129	0.00142	0.01014
PSL_11_QP_D6	20211028	11:20:00	PSL	11	QP	D6	L2	NA	TETIS	37.5	10.6	2.954673664	0.0081	0.010398123	0.0113	0.0131	0.00024	0.00833
PSL_11_QP_D6	20211028	11:20:00	PSL	11	QP	D6	L3	NA	TETIS	43.7	10.7	3.454855276	0.0089	0.010362755	0.0106	0.0123	0.00092	0.01173
PSL_11_QP_D6	20211028	11:20:00	PSL	11	QP	D6	L4	NA	TETIS	35.3	9.5	2.920949487	0.0072	0.008134586	0.0084	0.0094	0	0.00894
